"13905","寒湿痹阻证"
"13906","风寒犯肺证"
"13907","风寒湿痹证"
"13908","血瘀气滞证"
"13911","风热上扰证"
"13912","血虚外感证"
"13913","肝风内动证"
"13917","风热袭肺证"
"13921","气机逆乱证"
"13922","风热上扰证"
"13925","血瘀动血证"
"13928","风热上扰证"
"13930","风热上扰证"
"13935","寒凝血瘀证"
"13937","风痰证"
"13940","心脾积热证"
"13941","肝肾不足证"
"13945","胃寒证"
"13947","寒凝气滞证"
"13951","冲任寒证"
"13953","胃寒证"
"13959","脾胃虚寒证"
"13960","寒凝气滞证"
"13962","风寒犯齿证"
"13982","阳虚寒凝证"
"13981","阳虚气逆证"
"13985","虫毒袭肤证"
"13977","风寒湿痹证"
"13975","水饮内停证"
"13972","大肠结热证"
"13970","血瘀证"
"13967","寒瘀互结证"
"13987","气虚毒滞证"
"13965","胞宫寒凝证"
"14055","风寒湿痹症"
"14056","气滞证"
"14059","风湿痹症"
"14060","热伤气津证"
"14062","湿热虫毒结肤证"
"14063","风热袭肺证"
"14065","寒湿痹阻证"
"14070","肾阳不足证"
"14073","血热动血证"
"14078","气滞血瘀证"
"14080","风邪犯表证"
"14086","风热上扰证"
"14089","外感风热，瘀血痹阻证"
"14090","风寒湿痹症"
"14093","水轮血络痹阻证"
"14096","风寒犯头证"
"14099","血热动血证"
"14102","风寒犯头证"
"14104","风热袭肺证"
"14105","风寒犯头证"
"14107","气虚血瘀证"
"14111","气滞血瘀证"
"14123","虫毒湿邪结肤证"
"14127","血热化燥证"
"14130","气血两虚证"
"14133","湿滞脾胃证"
"14135","痰热壅肺证"
"14136","痰浊阻肺证"
"14137","肾阳虚证"
"14139","阴虚肺热证"
"14417","肾阴虚证"
"14415","肾虚寒凝证"
"14411","毒热炽盛证"
"14408","肉轮风湿热证"
"14406","脓毒蕴结证"
"14404","气滞血瘀证"
"14400","风热犯喉证"
"14397","精血亏虚证"
"14394","阴液亏虚证"
"14392","燥邪犯肺证"
"14368","热盛伤津证"
"14367","肺胃阴虚证"
"14366","气阴两虚证"
"14363","阴虚肺热证"
"14361","阴虚肺燥证"
"14359","火毒证"
"14358","火毒证"
"14355","痰热动风证"
"14353","胃肠虚寒证"
"14348","暑湿外感证"
"14345","气血两虚证"
"14342","热陷心包证"
"14340","热毒蕴结肌肤证"
"14338","热毒入营证"
"14332","中焦虚寒证"
"14330","肾阳虚证"
"14326","阳虚寒凝证"
"14323","风热疫毒证"
"14319","胃肠实热证"
"14315","暑湿外感证"
"14421","肝气郁结证"
"14422","肝肾阴虚证"
"14426","肾阴亏虚证"
"14429","血瘀气滞证"
"14431","血瘀气滞证"
"14435","气滞证"
"14439","阴虚血燥证"
"14440","气血两虚证"
"14441","中焦虚寒证"
"14443","气血两虚证"
"14467","心脾两虚证"
"14476","脾肾阳虚证"
"14478","脾阳虚证"
"14535","痰热动风证"
"14544","痰瘀互结证"
"14547","痰热内扰证"
"14550","痰热壅肺证"
"14560","食伤脾胃证"
"14570","气滞血瘀，水饮内停证"
"14578","寒凝气滞证"
"14602","寒湿困脾证"
"14603","肾经寒湿证"
"14604","寒滞肝脉证"
"14606","大肠湿热证"
"14607","正虚毒陷证"
"14608","脾虚食积证"
"14610","脾虚食积证"
"14665","脾虚食积证"
"14563","正虚外感证"
"14658","血瘀证"
"14662","痰热内蕴证"
"14667","痰热互结证"
"14668","气滞血瘀证"
"14669","寒湿阻滞证"
"14670","痰浊阻肺证"
"14671","气虚外感证"
"14673","湿浊中阻证"
"14674","脾虚湿热证"
"14675","膀胱湿热证"
"14676","血热动血证"
"14678","湿热蕴结下焦证"
"14680","小儿脾胃虚弱证"
"14682","气滞水停证"
"14683","热毒内蕴证"
"14685","风热袭肺证"
"14688","小儿痰热蒙闭心窍证"
"14689","小儿痰热蒙闭心窍证"
"14690","痰热壅肺证"
"14691","肝风内动，销铄肺金证"
"14693","痰热动风证"
"14695","气滞血瘀证"
"14697","痰火扰心证"
"14700","肝肾不足证"
"14703","血热动血证"
"14705","胞宫虚寒证"
"14707","脾虚气滞证"
"14717","水气凌心证"
"14722","脾虚气滞证"
"14727","热入血室证"
"14733","湿毒蕴结肌肤证"
"14736","风热上扰证"
"14748","血瘀证"
"14751","热毒蕴结肌肤证"
"14753","热毒蕴结肌肤证"
"10932","肺胃热盛证"
"11599","精血亏虚证"
"11625","气滞血瘀证"
"11652","风痰阻络证"
"17030","风痰阻络证"
"11724","阴血亏虚证"
"17231","肝肾阴虚证"
"11852","肝肾阴虚证"
"12417","肝郁气滞证"
"19662","小儿脾虚食滞证"
"17232","脾胃虚寒证"
"19663","脾虚气滞证"
"12507","气虚证"
"12519","热毒蕴结证"
"12808","肝郁气滞证"
"12832","热毒蕴结证"
"12837","肝郁气滞证"
"19664","大肠津亏证"
"12863","胃热炽盛证"
"12871","气阴两虚证"
"12880","脾胃虚弱证"
"12881","血热妄行证"
"11759","风轮湿热证"
"12885","热毒蕴结证"
"12888","气滞血瘀证"
"12889","气滞血瘀证"
"12892","脾肾阳虚证"
"12893","气滞血瘀证"
"17233","阴虚毒盛证"
"15114","血瘀气滞证"
"13106","阴虚火旺证"
"12746","脾虚气滞证"
"13546","下焦热盛证"
"13550","下焦热盛证"
"13560","风热上扰证"
"13669","气血虚弱证"
"17234","肝肾亏虚证"
"13703","气血亏虚证"
"13803","气血两虚证"
"13808","脾虚湿热证"
"13847","脾肾两虚证"
"17235","暑伤气阴证"
"17236","气血两虚证"
"13899","气滞血瘀证"
"13910","气虚毒滞证"
"13964","气滞血瘀证"
"17237","燥热犯肺证"
"14002","湿热下注证"
"14050","痰瘀互结证"
"14061","大肠湿热证"
"14113","脾虚湿热证"
"14129","气血两虚证"
"11651","气血两虚证"
"15121","湿热下注证"
"19665","邪入少阳证"
"19661","脾肾不足证"
"19685","气血虚弱证"
"19684","气血虚弱证"
"19694","脾肾阳虚证"
"19696","气滞恶露不下证"
"19503","大肠结热证"
"19639","血瘀气滞证"
"19638","寒凝气滞证"
"19635","血虚外感证"
"19622","湿热蕴结证"
"19615","脱汗证"
"16622","湿浊中阻证"
"16652","脾气虚证"
"16694","虚寒赤白带"
"16732","气血虚弱证"
"17035","胃气上逆证"
"17037","产后败血冲肺证"
"17036","产后败血冲心证"
"17038","脾虚痰湿证"
"17039","血虚寒凝证"
"17041","风寒湿痹证"
"17042","湿遏卫阳证"
"17044","阳虚寒凝证"
"17045","脾虚湿困证"
"17047","脾虚湿困证"
"17049","风中经络证"
"17052","风轮热毒证"
"17055","小儿胎毒内蕴证"
"17057","脾虚气滞证"
"17059","胃热证"
"17061","湿热蕴结肌肤证"
"17063","肺热炽盛证"
"17066","阳虚湿困证"
"17067","血虚胎动证"
"17068","寒湿痹阻证"
"17072","脾阳虚证"
"17074","心脾积热证"
"17077","热毒蕴结肌肤证"
"17078","热毒蕴结肌肤证"
"17080","小儿肺热炽盛证"
"17081","　肺热炽盛证"
"17083","风热袭肺证"
"17084","风热袭肺证"
"17085","痰热壅肺证"
"17088","热毒壅肺证"
"17107","热毒闭肺证"
"17106","胃热证"
"17103","心经火热证"
"17100","肺阴虚证"
"17099","肝经风热证"
"17098","肝经风热证"
"17097","热毒蕴结肌肤证"
"17096","肝经风热证"
"17095","痰热壅肺证"
"17091","水湿泛溢证"
"17120","肺郁水停证"
"17121","脓毒蕴结证"
"17122","肺燥津亏证"
"17123","胃阴虚证"
"17124","风痰证"
"17125","脓毒蕴结证"
"17126","风热上扰证"
"17127","心胃火盛证"
"17128","毒盛胎动证"
"17129","三阳合病证"
"17130","脾阳虚证"
"17131","脓毒蕴结证"
"17132","脾虚湿困证"
"17133","寒热错杂证"
"17134","脾胃湿热证"
"17135","肺郁水停证"
"17136","少阴客热犯咽证"
"17137","热毒壅盛证"
"17138","肺热炽盛证"
"17139","风热犯喉证"
"17140","肺热炽盛证"
"17141","痰饮内停证"
"17142","气滞血瘀证"
"17143","湿阻气分证"
"17144","肝郁气滞证"
"17145","脾虚湿困证"
"17146","大肠湿热证"
"17147","湿毒蕴结肌肤证"
"17148","风火热毒证"
"17149","风毒蕴肤证"
"17150","热毒壅闭咽喉证"
"17151","脾虚虫积证"
"17152","热耗真阴证"
"17153","血虚外感证"
"17154","血热动血证"
"17155","湿热下注证"
"17156","气滞水停证"
"17157","气血两虚证"
"17158","湿热下注证"
"17159","湿热下注证"
"17160","膀胱湿热证"
"17161","热结膀胱证"
"17162","肌肤瘀滞证"
"17163","风火热毒证"
"17164","痰热壅肺证"
"17165","胃热证"
"17166","湿热蕴结肌肤证"
"17167","湿热蕴结肌肤证"
"17168","风湿痹阻证"
"17169","寒湿痹阻证"
"17170","肾阳虚证"
"17171","湿热蕴结肌肤证"
"17172","风热上扰证"
"17173","胃寒证"
"17174","脾虚气滞证"
"17175","胃热证"
"17176","气虚挟热证"
"17177","心肾亏虚证"
"17178","大肠虚寒证"
"17179","湿毒蕴结肌肤证"
"17180","阴阳两虚证"
"17181","肾阳虚证"
"17182","肾气虚证"
"17183","肾气虚证"
"17184","肝肾亏虚证"
"17185","心肝血虚证"
"17186","脾经湿热证"
"17187","风湿蕴肤证"
"17188","虫积胃肠证"
"17189","风痰证"
"17190","太阳表寒里热证"
"17191","热盛伤津证"
"17192","热盛伤津证"
"17193","膀胱热结证"
"17194","肝风内动证"
"17195","风热表证"
"17196","风热上扰证"
"17197","风热表证"
"17198","痰热内扰证"
"17199","风热表证"
"17200","膀胱湿热证"
"17201","气郁化火证"
"17202","肝肾阴虚证"
"17203","风热上扰证"
"17204","气轮热毒证"
"17205","风热上扰证"
"17206","风热上扰证"
"17239","风轮风热证"
"17240","肾虚湿困证"
"17241","脾虚湿困证"
"17242","风寒湿痹阻证"
"17243","肾经寒湿证"
"17244","血热挟湿证"
"17245","外伤出血证"
"17246","虫积证"
"17247","膀胱湿热证"
"17248","脾胃积热证"
"17249","肾气虚证"
"17250","湿热下注证"
"17251","胃阴虚证"
"17252","燥伤肺胃证"
"17253","风热表证"
"17254","风热上扰证"
"17255","风轮风热证"
"17256","阴虚肺热证"
"17257","湿热蕴结肌肤证"
"17258","风热犯肺鼻息不利证"
"17259","风热上扰证"
"17260","胃气虚证"
"17261","湿热蕴结证"
"17262","风热壅盛证"
"17263","邪毒闭肺证"
"17264","肾阳虚证"
"17265","肾阳虚证"
"17266","风毒入里证"
"17267","肾阴虚证"
"17268","肾阴虚证"
"17269","肝胃不和证"
"17270","湿热内蕴证"
"17271","肝火犯胃证"
"17272","风湿犯表证"
"17273","　血热动血证"
"17274","湿热下注证"
"17275","湿热阻滞证"
"17276","风湿蕴肤证"
"17277","湿痰证"
"17278","阴精亏虚证"
"17279","湿热蕴结肌肤证"
"17280","风寒湿痹阻证"
"17281","湿热下注证"
"17282","湿热蕴结肌肤证"
"17283","热毒蕴结肌肤证"
"17284","血热动血证"
"17285","阴虚火旺证"
"17286","肝热动风证"
"17287","气血两虚证"
"17288","气虚血瘀证"
"17289","痰火扰心证"
"17290","风湿犯表证"
"17291","湿热浸淫证"
"17292","精血亏虚证"
"17295","热毒蕴结肌肤证"
"17296","湿热下注证"
"17297","脾肾阳虚证"
"17298","血热动血证"
"17299","冲任不固证"
"17300","肾阳虚证"
"17301","阴虚湿热证"
"17303","湿热下注证"
"17304","血虚证"
"17305","心肾不交证"
"17306","气虚不固证"
"17307","阴虚湿热证"
"17308","气阴两虚证"
"17309","阴虚湿热证"
"17310","脾胃积热证"
"17311","肌肤失养证"
"17312","阴虚血热证"
"17313","肌肤失养证"
"17314","外伤出血证"
"17315","虫毒湿热结肤证"
"17316","热毒蕴结肌证"
"17317","瘀血痹阻证"
"17318","小儿脾胃虚弱证"
"17319","痰凝气滞证"
"17320","胃阴虚证"
"17321","风轮风热证"
"17322","风热上扰证"
"17323","胃气上逆证"
"17324","风热上扰证"
"17325","风痰阻络证"
"17327","心经实热证"
"17328","风痰阻络证"
"17329","风热犯喉证"
"17330","肝胆实热证"
"17331","风寒犯齿证"
"17332","热毒蕴结肌肤证"
"17333","风热壅盛证"
"17335","风热犯喉证"
"17336","风轮风热证"
"17337","肝阳上亢证"
"17338","痰热壅肺证"
"17339","风热郁滞肌肤证"
"17340","外伤出血证"
"17347","气阴两虚证"
"17349","气滞血瘀证"
"17350","脾胃阳虚证"
"17354","气血虚弱证"
"17355","寒凝气滞证"
"17356","肝气郁结证"
"17357","肝气郁结证"
"17358","风中经络证"
"17359","肺气虚证"
"17360","精血亏虚证"
"17361","气滞血瘀证"
"17362","胃气上逆证"
"17363","肝经风热证"
"17364","痰气互结证"
"17365","肺郁水停证"
"17366","脾虚湿困证"
"17367","脾肾阳虚证"
"17368","气血两虚证"
"17369","脾气虚证"
"17370","气虚外感证"
"17371","热毒内蕴证"
"17372","水湿泛溢证"
"17373","寒凝气滞证"
"17374","血虚寒凝肝脉证"
"17375","风湿蕴肤证"
"17376","心血虚证"
"17377","大肠湿热证"
"17385","气滞血瘀证"
"17386","气血虚弱证"
"17460","风热犯肺证"
"17670","肝阳上亢证"
"17671","气血亏虚证"
"17675","气血两虚证"
"17690","阴血亏虚证"
"17763","痰热蕴肺证"
"17768","气阴两伤证"
"19189","阴虚血热证"
"11191","正虚瘀结证"
"10661","湿热偏盛证"
"10684","肝胆湿热证"
"11222","气滞痰凝证"
"10676","热毒蕴结证"
"19461","风湿蕴肤证"
"19462","肾阳虚证"
"19464","大肠湿热证"
"19465","心胃火盛证"
"19467","热毒壅闭咽喉证"
"19466","血热动血证"
"19463","热痰证"
"19468","湿热下注证"
"19469","脾肾阳虚证"
"19470","寒湿痹阻证"
"19471","脾肾阳虚证"
"19472","湿热下注证"
"19473","湿热下注证"
"19474","肺虚痰阻证"
"19475","水饮停肺证"
"19476","寒饮停肺证"
"19477","阴虚肺热证"
"19478","痰气互结证"
"19479","气阴两虚证"
"19480","风热袭肺证"
"19481","小儿脾胃虚寒证"
"19482","脾虚寒湿证"
"19483","痰凝气滞证"
"19484","痰瘀互结证"
"19485","阴虚血燥证"
"19486","湿热蕴结肌肤证"
"19487","湿热蕴结肌肤证"
"19491","脾肾阳虚证"
"19507","痰湿阻滞证"
"19508","湿热内蕴证"
"19510","肺肾阴虚证"
"19524","痰凝气滞证"
"18027","肝风内动证"
"18038","脾气虚弱证"
"18179","气血两虚证"
"19188","脾阳虚证"
"18229","肝经肺热证"
"18236","气血两虚证"
"19186","血热动血证"
"18392","血虚寒凝证"
"18653","寒痰阻肺证"
"18652","脾胃食滞证"
"18651","胃寒证"
"18650","脾虚湿困证"
"18649","少阴阳虚阴盛证"
"18648","痰凝气滞证"
"18647","脾肾阳虚证"
"18646","气滞痰凝证"
"18645","寒湿困脾证"
"18644","痰热壅肺证"
"18643","风痰证"
"18642","胃失和降证"
"18641","冲气上逆证"
"18640","寒饮停胃证"
"18639","痰热壅肺证"
"18638","寒痰阻肺证"
"18637","痰凝气滞证"
"18636","湿痰证"
"18635","痰饮停肺证"
"18634","脾虚湿困证"
"18633","痰热壅肺证"
"18632","痰瘀阻肺证"
"18631","胃寒证"
"18630","湿痰证"
"18629","肝郁痰结证"
"18628","湿痰证"
"18627","少阴寒邪犯咽证"
"18626","脾虚湿热证"
"18625","肝郁痰结证"
"18624","湿痰证"
"18623","寒痰阻肺证"
"18622","心肺阴虚证"
"18621","痰湿中阻证"
"18620","心胆虚热证"
"18569","痰瘀阻肺证"
"18619","阳虚寒凝证"
"18618","气阴两虚证"
"18617","痰浊中阻证"
"18616","气阴两虚证"
"18615","脾胃虚弱证"
"18614","寒痰阻肺证"
"18613","气阴两虚证"
"18612","胆热证"
"18611","脾虚痰湿证"
"18610","脾胃气滞证"
"18609","脾虚水停证"
"18608","脾胃虚弱证"
"18607","寒湿困脾证"
"18606","心胃火盛证"
"18605","脾虚痰热证"
"18604","热毒蕴结肌肤证"
"18603","气滞痰凝证"
"18602","气滞痰凝证"
"18601","痰饮内停证"
"18600","痰瘀互结证"
"18599","脾虚痰湿证"
"18598","寒痰中阻证"
"18597","气滞水停证"
"18596","脾虚水停证"
"18595","脾虚水停证"
"18594","气阴两虚证"
"18593","寒痰阻肺证"
"18592","阳虚血瘀证"
"18591","寒痰阻肺证"
"18590","痰热内盛证"
"18589","寒凝气滞证"
"18588","湿毒蕴结肌肤证"
"18587","痰热内闭证"
"18586","痰热上犯证"
"18585","虫兽外伤证"
"18584","痰饮中阻证"
"18583","痰热壅肺证"
"18582","肾阳虚证"
"18581","肝郁血虚证"
"18580","热毒蕴结肌肤证"
"18579","痰瘀互结证"
"18578","脾胃虚寒证"
"18577","胃寒证"
"18576","胃寒证"
"18575","脾虚痰湿证"
"18574","阳虚痰凝证"
"18573","风寒湿痹阻证"
"18572","痰食积滞证"
"18571","胃虚热证"
"18570","湿痰阻络证"
"18568","气滞痰凝证"
"18567","寒热错杂痞证"
"18566","脾虚气滞证"
"18565","痰浊中阻证"
"18564","胆热证"
"18563","脾虚痰湿证"
"18562","脾虚湿困证"
"18561","痰迷心窍证"
"18560","痰浊瘀阻咽喉证"
"18559","痰瘀互结证"
"18558","痰阻心脉证"
"18557","脾虚痰湿证"
"18556","脾虚湿困证"
"18555","痰凝气滞证"
"18554","寒湿困脾证"
"18553","脾经湿热证"
"18552","肉轮痰湿证"
"18551","正虚毒陷证"
"18550","胃热扰心证"
"18549","脾虚生风证"
"18548","风痰阻络证"
"18547","风痰证"
"18546","瘀血痹阻证"
"18545","寒凝气滞证"
"18544","风湿犯表证"
"18543","风湿犯表证"
"18542","阴虚肺热证"
"18541","痰浊瘀阻咽喉证"
"18540","脾虚痰湿证"
"18539","气虚痰阻证"
"18538","气滞痰凝证"
